pc4,stedelijkheid,third_places_total_ranked,third_places_non_medical_total_ranked,third_places_medical_ranked,third_places_food_beverage_ranked,third_places_retail_ranked,third_places_community_ranked,third_places_cultural_ranked,third_places_sport_leisure_ranked,third_places_non_medical_non_retail_total_ranked,third_places_total_ranked_by_urbanisation,third_places_non_medical_total_ranked_by_urbanisation,third_places_medical_ranked_by_urbanisation,third_places_food_beverage_ranked_by_urbanisation,third_places_retail_ranked_by_urbanisation,third_places_community_ranked_by_urbanisation,third_places_cultural_ranked_by_urbanisation,third_places_sport_leisure_ranked_by_urbanisation,third_places_non_medical_non_retail_total_ranked_by_urbanisation
9023,5,14.852832055404402,16.553344047471874,13.901289682539684,17.156607700312172,6.541117388575016,27.510014213722705,19.132917964693664,20.740555416562422,21.415293097038045,29.053539710733318,32.10753233578493,27.39795918367347,32.36688040144968,13.134484563055992,49.40558473873376,36.57381615598886,39.51194184839045,40.80020387359837
9024,5,19.292604501607716,13.85832612189393,28.422619047619047,23.959417273673257,9.50408035153798,0.0,33.57995846313603,12.759569677257943,16.557194200024785,37.35092616087287,27.00989094598022,54.31122448979592,44.410370783384444,18.969126111983257,0.0,61.532033426183844,24.922118380062305,31.829765545361877
9025,5,5.45387088795449,6.651007541105204,4.78670634920635,9.482310093652444,0.0,0.0,10.033748701973002,12.759569677257943,9.51790804312802,10.910936310581071,13.187927973624145,9.464285714285714,18.037357122943966,0.0,0.0,19.554317548746518,24.922118380062305,18.705402650356778
9026,5,12.812268117734355,13.85832612189393,12.189980158730158,9.482310093652444,14.28750784682988,8.424861093164491,27.12876427829699,12.759569677257943,14.066179204362376,25.171276325805632,27.00989094598022,24.056122448979593,18.037357122943966,27.995813710099426,16.36715510091236,50.64066852367688,24.922118380062305,27.344546381243628
9027,5,12.812268117734355,15.725058721720856,8.618551587301587,0.0,14.28750784682988,27.510014213722705,19.132917964693664,15.32399299474606,16.557194200024785,25.171276325805632,30.535125538929748,17.066326530612244,0.0,27.995813710099426,49.40558473873376,36.57381615598886,29.646936656282453,31.829765545361877
9031,5,16.287410338857285,17.282729632834716,16.36904761904762,9.482310093652444,14.28750784682988,8.424861093164491,43.21131879543095,15.32399299474606,18.949064320237948,31.667089571174827,33.42632513314735,31.98979591836735,18.037357122943966,27.995813710099426,16.36715510091236,75.76601671309191,29.646936656282453,36.34046890927625
9032,5,3.2772693544397726,0.5933984423290889,8.618551587301587,0.0,0.0,8.424861093164491,0.0,0.0,1.115379848804065,6.571936056838366,1.1919857976160284,17.066326530612244,0.0,0.0,16.36715510091236,0.0,0.0,2.166156982670744
9033,5,22.112292851842692,20.744220546421065,25.34722222222222,23.959417273673257,21.60703075957313,15.221604858508853,27.12876427829699,18.038528896672503,20.16358904449126,42.65414869322507,39.741313720517375,48.62244897959184,44.410370783384444,41.784406070120355,29.029582526956045,50.64066852367688,34.65732087227414,38.53211009174312
9034,5,32.19144199851595,29.23723575225615,37.4875992063492,17.156607700312172,27.29441305712492,8.424861093164491,27.12876427829699,39.166875156367276,30.16482835543438,61.30423750317179,55.23712908952574,70.10204081632652,32.36688040144968,52.38095238095239,16.36715510091236,50.64066852367688,71.00207684319834,55.98878695208971
9035,5,53.48750927529062,55.95252812461368,52.13293650793651,56.971904266389174,56.572504708097924,63.98759529654994,53.81619937694704,55.05379034275707,55.39719915726856,91.04288251712764,90.81917321836166,90.58673469387755,87.14803456927794,91.49659863945578,89.54935029029582,87.99442896935933,89.90134994807892,89.98470948012233
9036,5,45.36235468711353,46.65595252812461,44.680059523809526,45.850676378772114,49.25298179535468,57.00994960589223,0.0,46.334751063297475,43.735283182550496,81.78127378837858,82.14557443570885,81.25,76.33119598550321,85.08634222919937,84.43461432126071,0.0,81.12668743509866,77.03873598369012
9037,5,3.2772693544397726,2.9669922116454446,4.78670634920635,9.482310093652444,3.301946013810421,0.0,0.0,3.2524393294971228,2.8008427314413185,6.571936056838366,5.959928988080142,9.464285714285714,18.037357122943966,6.671899529042387,0.0,0.0,6.4901349948078915,5.479102956167177
9038,5,8.137521642344794,7.763629620472247,10.453869047619047,9.482310093652444,9.50408035153798,0.0,10.033748701973002,6.817613209907431,6.233734043871608,16.08728749048465,15.369008369261984,20.637755102040817,18.037357122943966,18.969126111983257,0.0,19.554317548746518,13.57736240913811,12.359836901121305
9041,5,47.00717289141726,47.78093707504018,46.97420634920635,23.959417273673257,48.09792843691149,53.223930740405734,33.57995846313603,56.12959719789843,47.56475399677779,84.03958386196398,83.5404514329191,84.59183673469389,44.410370783384444,83.96127681841968,81.0893005252972,61.532033426183844,90.60228452751818,81.93170234454638
9043,5,4.105861983675489,4.1043392261095315,4.78670634920635,9.482310093652444,6.541117388575016,8.424861093164491,0.0,0.0,2.8008427314413185,8.221263638670388,8.24245498351509,9.464285714285714,18.037357122943966,13.134484563055992,16.36715510091236,0.0,0.0,5.479102956167177
9044,5,13.430620826119219,12.251205340585981,16.36904761904762,0.0,14.28750784682988,8.424861093164491,10.033748701973002,15.32399299474606,11.054653612591398,26.389241309312357,24.042607151914787,31.98979591836735,0.0,27.995813710099426,16.36715510091236,19.554317548746518,29.646936656282453,21.661569826707442
9045,5,23.84368043532031,25.03399678575844,22.780257936507937,0.0,28.562460765850595,15.221604858508853,27.12876427829699,27.107830873154864,21.415293097038045,46.155798020806905,47.5019021049962,43.92857142857143,0.0,54.683411826268966,29.029582526956045,50.64066852367688,50.77881619937694,40.80020387359837
9047,5,33.539450902794954,33.786623810112495,35.05704365079365,17.156607700312172,35.99497802887633,27.510014213722705,19.132917964693664,39.166875156367276,31.72636014376007,63.51179903577771,63.20060867359878,66.19897959183673,32.36688040144968,67.24228152799581,49.40558473873376,36.57381615598886,71.00207684319834,58.79204892966361
9051,4,73.49740291862479,75.2008900976635,72.8670634920635,54.539542143600414,79.29692404268675,84.76547357539734,56.81464174454829,77.38303727795846,70.975337712232,68.65671641791045,65.85820895522389,72.82913165266106,38.761904761904766,71.64179104477611,70.75471698113208,41.51658767772512,69.25233644859813,59.51492537313433
9053,5,4.105861983675489,4.1043392261095315,4.78670634920635,0.0,9.50408035153798,0.0,0.0,3.2524393294971228,1.115379848804065,8.221263638670388,8.24245498351509,9.464285714285714,0.0,18.969126111983257,0.0,0.0,6.4901349948078915,2.166156982670744
9054,5,12.812268117734355,12.251205340585981,15.252976190476192,9.482310093652444,6.541117388575016,8.424861093164491,10.033748701973002,20.740555416562422,15.268310819184533,25.171276325805632,24.042607151914787,30.0,18.037357122943966,13.134484563055992,16.36715510091236,19.554317548746518,39.51194184839045,29.510703363914377
9055,5,25.191689339599304,26.282606008159227,24.069940476190478,0.0,28.562460765850595,32.704483783434554,10.033748701973002,29.034275706780083,23.807163217251208,48.46485663537173,49.88587370022825,46.275510204081634,0.0,54.683411826268966,56.92562897428809,19.554317548746518,54.179646936656276,45.00509683995922
9056,5,15.767994063814001,18.803313141303004,12.189980158730158,17.156607700312172,19.79912115505336,8.424861093164491,10.033748701973002,23.042281711283465,17.784112033709256,30.677493022075613,36.21607912756784,24.056122448979593,32.36688040144968,38.30455259026688,16.36715510091236,19.554317548746518,43.613707165109034,34.14882772680938
9057,5,10.289389067524116,10.792434169860304,10.453869047619047,23.959417273673257,9.50408035153798,0.0,27.12876427829699,3.2524393294971228,11.054653612591398,20.32479066226846,21.20213035759574,20.637755102040817,44.410370783384444,18.969126111983257,0.0,50.64066852367688,6.4901349948078915,21.661569826707442
9061,5,38.7459807073955,39.275559401656565,39.285714285714285,29.812695109261185,44.68298807281858,49.5154412714821,19.132917964693664,32.77458093570178,34.04387160738629,71.98680537934534,71.8488460563023,72.88265306122449,54.22358516866462,80.06279434850863,77.57810340060823,36.57381615598886,60.87746625129803,62.48725790010193
9062,5,44.66979965372248,39.671158363209294,51.10367063492064,38.943808532778355,38.819836785938485,45.600206745057505,38.68120456905504,40.71803852889667,40.8724749039534,80.89317432123826,72.43215825513568,89.46428571428572,67.82826874825759,71.58555729984302,73.18219518938346,69.47075208913648,73.26064382139148,73.1651376146789
9063,5,18.73608706406134,15.725058721720856,25.34722222222222,29.812695109261185,12.052730696798493,0.0,10.033748701973002,20.740555416562422,17.784112033709256,36.28520680030449,30.535125538929748,48.62244897959184,54.22358516866462,23.835688121402406,0.0,19.554317548746518,39.51194184839045,34.14882772680938
9064,5,25.612169181301013,23.538138212387192,29.724702380952383,23.959417273673257,23.25172630257376,0.0,27.12876427829699,29.034275706780083,23.807163217251208,49.226084750063436,44.78823231042354,56.76020408163265,44.410370783384444,44.92412349555207,0.0,50.64066852367688,54.179646936656276,45.00509683995922
9067,5,8.137521642344794,7.763629620472247,10.453869047619047,9.482310093652444,0.0,8.424861093164491,10.033748701973002,12.759569677257943,11.054653612591398,16.08728749048465,15.369008369261984,20.637755102040817,18.037357122943966,0.0,16.36715510091236,19.554317548746518,24.922118380062305,21.661569826707442
9071,5,9.572099925797675,9.815799233527011,10.453869047619047,17.156607700312172,12.052730696798493,0.0,10.033748701973002,6.817613209907431,7.95637625480233,18.878457244354223,19.325386761349225,20.637755102040817,32.36688040144968,23.835688121402406,0.0,19.554317548746518,13.57736240913811,15.72375127420999
9072,5,6.17116002968093,5.365310916058846,8.618551587301587,0.0,0.0,21.566093810569843,0.0,6.817613209907431,7.95637625480233,12.38264399898503,10.702510778594979,17.066326530612244,0.0,0.0,40.03317666574509,0.0,13.57736240913811,15.72375127420999
9073,5,28.951273806579277,30.300407961429098,27.294146825396826,17.156607700312172,34.965473948524796,41.62036438816384,33.57995846313603,15.32399299474606,24.922543066055272,55.290535397107334,57.291402485417194,52.21938775510204,32.36688040144968,65.56776556776556,68.59275642797898,61.532033426183844,29.646936656282453,46.91641182466871
9074,5,43.34652485777888,45.98837928050439,40.426587301587304,29.812695109261185,46.47834274952919,71.48210363096007,38.68120456905504,42.21916437327996,45.7181806915355,78.96472976401928,81.25792543748415,74.82142857142857,54.22358516866462,81.99895342752485,93.7517279513409,69.47075208913648,75.31152647975078,79.79102956167176
9075,5,11.006678209250556,9.815799233527011,13.901289682539684,17.156607700312172,9.50408035153798,8.424861093164491,0.0,9.969977483112334,9.51790804312802,21.74574980969297,19.325386761349225,27.39795918367347,32.36688040144968,18.969126111983257,16.36715510091236,0.0,19.70404984423676,18.705402650356778
9076,5,57.1728914172644,64.39609346025466,49.73958333333333,60.91311134235172,73.04456999372255,63.98759529654994,43.21131879543095,52.7395546659995,54.058743338703685,93.37731540218219,95.94217600811564,87.88265306122449,90.24254251463618,98.58712715855573,89.54935029029582,75.76601671309191,88.05815160955348,88.81243628950051
9077,5,17.820925055651742,21.510693534429475,12.189980158730158,17.156607700312172,14.28750784682988,21.566093810569843,19.132917964693664,31.048286214660997,26.06270913372165,34.61050494798275,41.186913517626174,24.056122448979593,32.36688040144968,27.995813710099426,40.03317666574509,36.57381615598886,57.71028037383178,48.87869520897044
9078,5,28.308186989859013,30.75781926072444,24.069940476190478,29.812695109261185,21.60703075957313,8.424861093164491,53.81619937694704,37.55316487365524,35.61779650514314,54.22481603653895,58.05224448389551,46.275510204081634,54.22358516866462,41.784406070120355,16.36715510091236,87.99442896935933,68.50986500519211,64.98470948012233
9079,5,35.493445461291124,39.275559401656565,29.724702380952383,49.115504682622266,37.89077212806026,27.510014213722705,47.2871235721703,39.166875156367276,40.8724749039534,66.78507992895204,71.8488460563023,56.76020408163265,79.9832729300251,70.17268445839875,49.40558473873376,81.03064066852367,71.00207684319834,73.1651376146789
9081,5,19.292604501607716,21.510693534429475,16.36904761904762,9.482310093652444,19.79912115505336,32.704483783434554,27.12876427829699,20.740555416562422,22.642210930722516,37.35092616087287,41.186913517626174,31.98979591836735,18.037357122943966,38.30455259026688,56.92562897428809,50.64066852367688,39.51194184839045,42.991845056065245
9082,5,,,,,,,,,,,,,,,,,,
9083,3,7.012119713084343,6.651007541105204,8.618551587301587,0.0,3.301946013810421,0.0,10.033748701973002,12.759569677257943,7.95637625480233,0.21834061135371177,0.21834061135371177,0.6550218340611353,0.0,0.32751091703056767,0.0,1.8722466960352422,1.5283842794759825,0.6550218340611353
9084,4,47.37818451644818,45.98837928050439,50.173611111111114,34.65140478668054,34.965473948524796,41.62036438816384,50.75285565939771,64.63597698273705,53.52583963316396,21.828358208955223,21.73507462686567,27.450980392156865,17.42857142857143,13.712686567164178,21.41509433962264,33.459715639810426,48.69158878504673,32.276119402985074
9085,4,0.0,0.5933984423290889,0.0,0.0,3.301946013810421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3731343283582089,0.0,0.0,0.0,0.0
9086,5,11.006678209250556,6.651007541105204,17.683531746031747,0.0,0.0,15.221604858508853,0.0,12.759569677257943,9.51790804312802,21.74574980969297,13.187927973624145,34.38775510204082,0.0,0.0,29.029582526956045,0.0,24.922118380062305,18.705402650356778
9087,5,,,,,,,,,,,,,,,,,,
9088,5,26.5644323522137,25.652120163184573,29.724702380952383,9.482310093652444,29.99372253609542,21.566093810569843,33.57995846313603,20.740555416562422,21.415293097038045,51.02765795483379,48.66852650266294,56.76020408163265,18.037357122943966,57.14285714285714,40.03317666574509,61.532033426183844,39.51194184839045,40.80020387359837
9089,5,20.220133564185012,19.409074051180617,22.780257936507937,0.0,25.976145637162585,8.424861093164491,19.132917964693664,18.038528896672503,14.066179204362376,39.07637655417407,37.30661932538676,43.92857142857143,0.0,49.9476713762428,16.36715510091236,36.57381615598886,34.65732087227414,27.344546381243628
9091,5,9.572099925797675,6.651007541105204,15.252976190476192,9.482310093652444,0.0,8.424861093164491,19.132917964693664,6.817613209907431,9.51790804312802,18.878457244354223,13.187927973624145,30.0,18.037357122943966,0.0,16.36715510091236,36.57381615598886,13.57736240913811,18.705402650356778
9101,3,91.63987138263666,95.09210038323648,82.13045634920636,94.66701352757543,96.88637790332706,98.51401989921177,82.0742471443406,74.64348261195897,90.59362994175238,88.42794759825327,93.88646288209607,74.34497816593887,96.4562569213732,97.16157205240175,97.04271631982475,76.431718061674,60.698689956331876,86.79039301310044
9102,4,18.278506059856543,16.553344047471874,22.780257936507937,0.0,14.28750784682988,21.566093810569843,0.0,25.13134851138354,17.784112033709256,4.384328358208956,3.544776119402985,6.2558356676003735,0.0,4.104477611940299,8.773584905660377,0.0,9.719626168224298,5.130597014925374
9103,4,42.02325006183527,37.75497589318828,47.89186507936508,34.65140478668054,31.989956057752668,41.62036438816384,43.21131879543095,44.90868151113335,42.322468707398684,17.350746268656717,14.738805970149254,23.52941176470588,17.42857142857143,11.940298507462686,21.41509433962264,25.687203791469194,20.93457943925234,19.029850746268657
9104,4,62.68859757605738,67.16528619112376,58.792162698412696,56.971904266389174,68.11048336472065,93.09988370590516,56.81464174454829,61.15836877658244,67.02193580369314,46.64179104477612,49.8134328358209,42.857142857142854,41.714285714285715,49.8134328358209,86.50943396226415,41.51658767772512,42.61682242990654,51.865671641791046
9105,5,22.112292851842692,23.538138212387192,20.262896825396826,23.959417273673257,21.60703075957313,27.510014213722705,19.132917964693664,25.13134851138354,24.922543066055272,42.65414869322507,44.78823231042354,39.107142857142854,44.410370783384444,41.784406070120355,49.40558473873376,36.57381615598886,47.30010384215992,46.91641182466871
