postcode,geometry,pc4,stedelijkheid,third_places_total_ranked,third_places_non_medical_total_ranked,third_places_medical_ranked,third_places_food_beverage_ranked,third_places_retail_ranked,third_places_community_ranked,third_places_cultural_ranked,third_places_sport_leisure_ranked,third_places_non_medical_non_retail_total_ranked,third_places_total_ranked_by_urbanisation,third_places_non_medical_total_ranked_by_urbanisation,third_places_medical_ranked_by_urbanisation,third_places_food_beverage_ranked_by_urbanisation,third_places_retail_ranked_by_urbanisation,third_places_community_ranked_by_urbanisation,third_places_cultural_ranked_by_urbanisation,third_places_sport_leisure_ranked_by_urbanisation,third_places_non_medical_non_retail_total_ranked_by_urbanisation
9798,"POLYGON ((241887 585925, 241808 585991, 241774 586401, 241216 586868, 240873 586473, 240394 586933, 239928 587335, 239620 587004, 239678 586902, 238921 586084, 238373 585453, 238739 584427, 238890 583895, 239349 584162, 240399 584995, 241887 585925))",9798,5,22.112292851842692,22.82111509457288,21.465773809523807,23.959417273673257,12.052730696798491,8.424861093164491,43.21131879543095,31.048286214660997,29.19816581980419,42.65414869322507,43.54552371290895,41.454081632653065,44.41037078338445,23.83568812140241,16.36715510091236,75.76601671309191,57.71028037383178,54.20489296636085
9801,"POLYGON ((223950 586208, 223653 586191, 222862 585981, 222031 585627, 221269 585686, 221021 585780, 220516 585866, 220276 585772, 219908 585736, 218899 585546, 218888 585482, 218896 585220, 219174 585230, 219857 585436, 219814 584677, 220145 584742, 220142 584287, 220276 584393, 220750 584433, 221335 584421, 221276 584998, 221411 585296, 221648 584930, 221885 584451, 222004 584555, 222181 584370, 222012 584193, 222157 583953, 222544 584124, 223145 583535, 223603 583005, 223706 582733, 223508 582636, 223673 582213, 223935 582167, 224036 582289, 224413 582330, 224481 582573, 224602 582841, 225113 582850, 225407 582941, 225374 583230, 225213 583379, 224977 584177, 224983 584380, 225047 584798, 225013 585036, 224397 584935, 224474 585129, 224680 585301, 224683 585690, 224571 585975, 224380 586149, 223950 586208))",9801,4,75.85951026465496,75.32451477314872,78.39781746031747,70.99375650364203,75.44256120527308,80.96653314381703,85.17653167185878,72.02902176632475,75.337712231999,73.32089552238806,66.32462686567165,81.8860877684407,62.857142857142854,63.99253731343284,64.52830188679245,91.56398104265404,59.43925233644861,66.88432835820896
9804,"POLYGON ((223886 586241, 223444 586557, 223258 586747, 223001 587143, 222978 587585, 223182 587964, 223107 588440, 223005 588606, 222646 588824, 222382 588883, 222209 588839, 221971 588603, 221892 588265, 221686 588017, 221506 587936, 221197 587694, 221068 587388, 220785 587117, 220563 587145, 220265 587053, 220099 587195, 219745 587261, 219738 587448, 219308 587698, 219049 587671, 218974 587534, 218962 587310, 219169 587257, 219250 587157, 219181 587003, 218956 586925, 218910 586773, 218883 585890, 218899 585546, 219908 585736, 220276 585772, 220516 585866, 221021 585780, 221269 585686, 222031 585627, 222862 585981, 223653 586191, 223950 586208, 223886 586241))",9804,5,33.87336136532278,34.12041043392261,35.05704365079365,17.156607700312172,35.99497802887633,45.600206745057505,33.57995846313603,31.048286214660997,32.40798116247367,64.0446587160619,63.70783667258433,66.19897959183673,32.36688040144968,67.24228152799581,73.18219518938346,61.53203342618384,57.71028037383178,59.91335372069317
9805,"POLYGON ((223673 582213, 223508 582636, 223706 582733, 223603 583005, 223145 583535, 222544 584124, 222157 583953, 222012 584193, 222181 584370, 222004 584555, 221885 584451, 221648 584930, 221411 585296, 221276 584998, 221335 584421, 220750 584433, 220717 583868, 221053 584021, 221247 583747, 221530 583758, 221652 583557, 221919 583628, 222074 583447, 222358 582934, 222536 582495, 222625 582547, 222823 581993, 222949 581984, 223068 581636, 223220 581772, 223565 581985, 223673 582213))",9805,4,7.667573583972298,5.365310916058846,12.189980158730158,9.482310093652444,3.301946013810421,0.0,10.033748701973002,6.817613209907431,6.233734043871608,1.4925373134328357,0.9328358208955224,2.427637721755369,4.0,0.3731343283582089,0.0,3.696682464454976,1.3084112149532712,1.3059701492537312
9811,"POLYGON ((225327 580907, 225165 581369, 225046 581308, 224693 582160, 224481 582573, 224413 582330, 224036 582289, 223935 582167, 223673 582213, 223565 581985, 223220 581772, 223282 581603, 223162 581476, 222891 581517, 222534 581550, 222320 581399, 221908 581495, 221323 581414, 221186 581215, 221007 581117, 221137 580830, 221649 581221, 221977 581250, 222135 581056, 223362 581141, 223633 581067, 223610 581173, 225327 580907))",9811,5,10.289389067524116,6.651007541105204,16.36904761904762,9.482310093652444,6.541117388575016,0.0,19.132917964693664,3.2524393294971228,6.233734043871608,20.32479066226846,13.187927973624143,31.98979591836735,18.03735712294397,13.134484563055992,0.0,36.57381615598886,6.4901349948078915,12.359836901121303
9812,"POLYGON ((222891 581517, 223162 581476, 223282 581603, 223220 581772, 223068 581636, 222891 581517))",9812,5,1.7684887459807077,1.7431079243416987,2.951388888888889,0.0,0.0,8.424861093164491,0.0,3.2524393294971228,2.8008427314413185,3.5777721390510027,3.499873193000254,5.790816326530612,0.0,0.0,16.36715510091236,0.0,6.4901349948078915,5.479102956167177
9821,"POLYGON ((219814 584677, 219857 585436, 219174 585230, 218896 585220, 218888 585482, 217311 585192, 216817 584993, 216987 582557, 217081 582230, 217220 580091, 217433 580088, 217540 579970, 217934 580139, 218456 580388, 219094 580545, 219068 580852, 219228 580882, 219067 581686, 218955 581835, 218905 582126, 218900 582935, 218842 583086, 218841 584525, 219151 584540, 219814 584677))",9821,5,25.191689339599304,26.863641982939797,22.780257936507937,0.0,25.976145637162585,21.566093810569843,19.132917964693664,35.851888916687514,27.12851654480109,48.46485663537173,50.951052498097894,43.92857142857143,0.0,49.9476713762428,40.03317666574509,36.57381615598886,65.83592938733126,50.63710499490316
9822,"POLYGON ((220750 584433, 220276 584393, 220142 584287, 220145 584742, 219814 584677, 219151 584540, 218841 584525, 218842 583086, 218900 582935, 218905 582126, 218955 581835, 219067 581686, 219228 580882, 219317 580597, 219787 580546, 220056 580931, 220373 581095, 221007 581117, 221186 581215, 221323 581414, 221908 581495, 222320 581399, 222534 581550, 222891 581517, 223068 581636, 222949 581984, 222823 581993, 222625 582547, 222536 582495, 222358 582934, 222074 583447, 221919 583628, 221652 583557, 221530 583758, 221247 583747, 221053 584021, 220717 583868, 220750 584433))",9822,5,32.92109819441009,35.158857707998514,29.724702380952383,23.959417273673257,32.919020715630886,45.600206745057505,33.57995846313603,39.16687515636728,37.204114512331145,62.49682821618878,65.28024346943951,56.76020408163265,44.41037078338445,62.06174777603349,73.18219518938346,61.53203342618384,71.00207684319834,67.58409785932722
9824,"POLYGON ((214854 576337, 214515 576177, 214355 576846, 214069 577301, 213607 577145, 212290 576642, 212349 576427, 211902 576198, 211779 576053, 211801 575765, 211656 575098, 211480 575091, 211396 574911, 211457 574656, 211976 575020, 212165 574785, 212367 574741, 212673 574950, 212805 574637, 213051 574549, 213268 574563, 213491 574822, 213537 575054, 213931 575226, 214126 575475, 214352 575516, 214921 576084, 214854 576337))",9824,5,16.287410338857285,19.409074051180617,12.189980158730158,9.482310093652444,19.79912115505336,8.424861093164491,33.57995846313603,20.740555416562422,18.949064320237948,31.667089571174827,37.30661932538676,24.056122448979593,18.03735712294397,38.30455259026688,16.36715510091236,61.53203342618384,39.51194184839045,36.34046890927625
9825,"POLYGON ((214854 576337, 215609 576715, 216395 577354, 216891 577786, 217068 577980, 217290 578497, 217232 579559, 216976 579528, 217018 579183, 216329 579024, 214807 578603, 214931 578030, 215102 577981, 215158 577784, 214972 577627, 214370 577444, 214069 577301, 214355 576846, 214515 576177, 214854 576337))",9825,5,3.2772693544397726,4.1043392261095315,2.951388888888889,0.0,3.301946013810421,8.424861093164491,0.0,6.817613209907431,4.511091832940885,6.571936056838366,8.24245498351509,5.790816326530612,0.0,6.671899529042387,16.36715510091236,0.0,13.57736240913811,8.893985728848113
9827,"POLYGON ((223633 581067, 223362 581141, 222135 581056, 222565 580446, 223086 577148, 223090 577125, 223246 577313, 224345 577722, 225054 578081, 225564 578414, 225745 578781, 225873 579387, 226022 579418, 225914 579478, 224321 579208, 224264 579430, 224354 579645, 223739 579421, 223715 579546, 224090 580504, 223922 581027, 223633 581067))",9827,5,7.667573583972298,4.1043392261095315,13.901289682539684,0.0,6.541117388575016,0.0,19.132917964693664,0.0,2.8008427314413185,15.173813752854606,8.24245498351509,27.39795918367347,0.0,13.134484563055992,0.0,36.57381615598886,0.0,5.479102956167177
9828,"POLYGON ((225327 580907, 223610 581173, 223633 581067, 223922 581027, 224090 580504, 223715 579546, 223739 579421, 224354 579645, 224264 579430, 224321 579208, 225914 579478, 226022 579418, 226920 579805, 226918 580066, 227143 580281, 227146 580489, 226982 580653, 226776 580656, 225327 580907))",9828,5,22.582240910215187,20.744220546421065,26.40128968253968,17.156607700312172,21.60703075957313,0.0,27.12876427829699,25.13134851138354,20.16358904449126,43.56762243085511,39.741313720517375,50.61224489795918,32.36688040144968,41.784406070120355,0.0,50.64066852367688,47.30010384215992,38.53211009174312
9831,"POLYGON ((229674 587510, 229451 587664, 229356 587587, 228993 587566, 228785 587433, 228166 587492, 228123 586726, 227794 586545, 227118 586545, 226088 586621, 225779 586610, 225005 586499, 223886 586241, 223950 586208, 224380 586149, 224571 585975, 224683 585690, 224680 585301, 224474 585129, 224397 584935, 225013 585036, 225047 584798, 224983 584380, 225542 584628, 225744 584615, 225837 584838, 226204 584918, 226177 585083, 226474 585162, 226614 584545, 226766 584350, 227089 584351, 227306 584279, 227385 584648, 227838 584574, 227893 584480, 227957 584727, 228002 585401, 228516 585279, 228528 585080, 229005 584931, 229227 585219, 229456 585125, 229688 585469, 230032 585870, 229919 585972, 229820 586108, 229813 586218, 229812 586251, 229674 587510))",9831,5,42.53029928271086,43.05847447150451,43.080357142857146,42.57284079084287,40.48964218455744,49.5154412714821,43.21131879543095,46.334751063297475,45.7181806915355,77.67064196904339,77.68196804463606,79.18367346938776,72.51184834123224,74.07116692830978,77.57810340060823,75.76601671309191,81.12668743509866,79.79102956167176
9832,"POLYGON ((227893 584480, 227838 584574, 227385 584648, 227306 584279, 227089 584351, 226766 584350, 226614 584545, 226474 585162, 226177 585083, 226204 584918, 225837 584838, 225744 584615, 225542 584628, 224983 584380, 224977 584177, 225213 583379, 225374 583230, 225407 582941, 225113 582850, 224602 582841, 224481 582573, 224693 582160, 225046 581308, 225165 581369, 225327 580907, 226776 580656, 226982 580653, 227307 582083, 227535 583099, 227558 583328, 227740 583874, 227893 584480))",9832,5,13.937670046994803,8.75262702435406,22.780257936507937,0.0,6.541117388575016,0.0,10.033748701973002,15.32399299474606,9.51790804312802,27.37883785841157,17.296474765407048,43.92857142857143,0.0,13.134484563055992,0.0,19.55431754874652,29.646936656282453,18.705402650356778
9833,"POLYGON ((226325 589045, 225847 588709, 225528 588759, 225402 589004, 224611 588461, 224499 588743, 224090 588868, 224195 589178, 224032 589274, 223651 589059, 223277 588459, 223107 588440, 223182 587964, 222978 587585, 223001 587143, 223258 586747, 223444 586557, 223886 586241, 225005 586499, 225779 586610, 226088 586621, 227118 586545, 227794 586545, 228123 586726, 228166 587492, 228163 587833, 227595 587727, 227373 588184, 227325 588590, 226887 588587, 226611 588694, 226678 588823, 226428 589076, 226325 589045))",9833,5,9.572099925797676,11.59599456051428,6.79563492063492,9.482310093652444,12.052730696798491,8.424861093164491,10.033748701973002,12.759569677257945,11.054653612591398,18.878457244354223,22.7998985544002,13.520408163265309,18.03735712294397,23.83568812140241,16.36715510091236,19.55431754874652,24.922118380062305,21.66156982670744
9841,"MULTIPOLYGON (((219240 587089, 219250 587157, 219169 587257, 218962 587310, 218956 586925, 219181 587003, 219240 587089)), ((218963 587960, 218756 587896, 218616 587533, 218632 587378, 218945 587311, 218989 587669, 219092 587782, 219086 587901, 218963 587960)))",9841,5,0.0,0.0,1.3268849206349207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6020408163265305,0.0,0.0,0.0,0.0,0.0,0.0
9842,"POLYGON ((218900 588010, 218645 588142, 218349 587784, 218241 587897, 218100 587883, 217562 587746, 217648 586895, 217487 586832, 217581 586381, 217683 586272, 217808 585881, 218883 585890, 218910 586773, 218956 586925, 218962 587310, 218974 587534, 218945 587311, 218632 587378, 218616 587533, 218756 587896, 218900 588010))",9842,5,13.937670046994803,18.803313141303004,4.78670634920635,17.156607700312172,25.976145637162585,21.566093810569843,10.033748701973002,6.817613209907431,12.653364729210558,27.37883785841157,36.21607912756784,9.464285714285714,32.36688040144968,49.9476713762428,40.03317666574509,19.55431754874652,13.57736240913811,24.694189602446485
9843,"POLYGON ((218100 587883, 218029 587885, 217810 588416, 217437 588143, 217174 588775, 216905 588763, 216771 589084, 216579 589331, 216426 589279, 216254 589685, 216145 589643, 216023 589939, 215779 589791, 215687 590009, 215458 589975, 215231 589832, 215071 589555, 214779 589458, 214471 589117, 214750 588704, 214786 588518, 214940 588336, 215012 587989, 214810 587974, 214609 587360, 214511 587247, 214458 586873, 214147 586536, 214343 585852, 214433 585567, 214271 585525, 214539 584654, 216073 584947, 216614 584950, 216817 584993, 217311 585192, 218888 585482, 218899 585546, 218883 585890, 217808 585881, 217683 586272, 217581 586381, 217487 586832, 217648 586895, 217562 587746, 218100 587883))",9843,5,48.1696759831808,53.35640993942391,40.426587301587304,51.925078043704474,50.98556183301945,69.23375113063703,47.2871235721703,57.03027270452839,55.39719915726856,85.40979446840903,88.89170682221659,74.82142857142857,82.93838862559242,86.52537938252223,92.70113353607962,81.03064066852367,91.09553478712358,89.98470948012233
9844,"POLYGON ((215231 589832, 215131 590006, 215309 590219, 215024 590877, 215069 591132, 214955 591273, 215199 591367, 214483 591129, 214156 590660, 214153 590364, 213885 589991, 213821 589669, 213699 589732, 213195 589750, 212822 589475, 212740 589008, 212647 588205, 212756 587785, 212946 587494, 213101 587700, 213742 587690, 213801 587346, 213908 587226, 214511 587247, 214609 587360, 214810 587974, 215012 587989, 214940 588336, 214786 588518, 214750 588704, 214471 589117, 214779 589458, 215071 589555, 215231 589832))",9844,5,9.572099925797676,8.75262702435406,12.189980158730158,9.482310093652444,6.541117388575016,0.0,19.132917964693664,9.969977483112334,9.51790804312802,18.878457244354223,17.296474765407048,24.056122448979593,18.03735712294397,13.134484563055992,0.0,36.57381615598886,19.70404984423676,18.705402650356778
9845,"POLYGON ((214511 587247, 213908 587226, 213801 587346, 213742 587690, 213101 587700, 212946 587494, 212895 587237, 212565 587087, 212356 587205, 212142 586998, 212012 586717, 211771 586450, 211827 586239, 211751 586001, 211391 585908, 211369 585837, 214343 585852, 214147 586536, 214458 586873, 214511 587247))",9845,5,16.881028938906752,17.282729632834716,17.683531746031747,17.156607700312172,9.50408035153798,21.566093810569843,33.57995846313603,18.038528896672503,21.415293097038045,32.80893174321238,33.42632513314735,34.38775510204082,32.36688040144968,18.969126111983257,40.03317666574509,61.53203342618384,34.65732087227414,40.80020387359837
9851,"POLYGON ((212740 589008, 212260 589082, 211873 588984, 211551 589080, 211463 589199, 211488 589517, 210970 589847, 210572 589883, 210261 589973, 210122 589920, 210068 589466, 209915 589326, 209912 589019, 209582 589010, 209770 588559, 210010 588644, 210007 588266, 209890 588032, 209571 587825, 209474 587652, 209752 587166, 209614 587082, 210353 586822, 210504 586245, 210593 586200, 210843 585956, 211391 585908, 211751 586001, 211827 586239, 211771 586450, 212012 586717, 212142 586998, 212356 587205, 212565 587087, 212895 587237, 212946 587494, 212756 587785, 212647 588205, 212740 589008))",9851,5,20.7148157308929,25.03399678575844,13.901289682539684,29.812695109261185,16.208411801632142,37.49838480423827,27.12876427829699,27.107830873154864,30.16482835543438,39.98985029180411,47.5019021049962,27.39795918367347,54.22358516866462,31.580324437467297,63.56096212330661,50.64066852367688,50.77881619937694,55.98878695208971
